DATE_PST,DATE,TIME,STATION_NAME,EMS_ID,PM25_RAW,PM25,PM25_INSTRUMENT,PM10_RAW,PM10,PM10_INSTRUMENT,PM10_2_RAW,PM10_2,PM10_2_INSTRUMENT
2020-03-30 13:00:00,2020-03-30,13:00,Golden Helipad,E292149,0.543671,0.5,PM25_SHARP5030i,,,,1.408054,1.4,PM10_R&P_TEOM
2020-03-30 14:00:00,2020-03-30,14:00,Golden Helipad,E292149,0.747335,0.7,PM25_SHARP5030i,,,,1.811527,1.8,PM10_R&P_TEOM
2020-03-30 15:00:00,2020-03-30,15:00,Golden Helipad,E292149,1.028435,1,PM25_SHARP5030i,,,,10.87792,10.9,PM10_R&P_TEOM
2020-03-30 16:00:00,2020-03-30,16:00,Golden Helipad,E292149,0.92407,0.9,PM25_SHARP5030i,,,,1.95,2,PM10_R&P_TEOM
2020-03-30 17:00:00,2020-03-30,17:00,Golden Helipad,E292149,1.469462,1.5,PM25_SHARP5030i,,,,3.54111,3.5,PM10_R&P_TEOM
2020-03-30 18:00:00,2020-03-30,18:00,Golden Helipad,E292149,3.705143,3.7,PM25_SHARP5030i,,,,4.476387,4.5,PM10_R&P_TEOM
2020-03-30 19:00:00,2020-03-30,19:00,Golden Helipad,E292149,7.44689,7.4,PM25_SHARP5030i,,,,8.287361,8.3,PM10_R&P_TEOM
2020-03-30 20:00:00,2020-03-30,20:00,Golden Helipad,E292149,11.78491,11.8,PM25_SHARP5030i,,,,6.769583,6.8,PM10_R&P_TEOM
2020-03-30 21:00:00,2020-03-30,21:00,Golden Helipad,E292149,11.63146,11.6,PM25_SHARP5030i,,,,8.431943,8.4,PM10_R&P_TEOM
2020-03-30 22:00:00,2020-03-30,22:00,Golden Helipad,E292149,6.201715,6.2,PM25_SHARP5030i,,,,7.624166,7.6,PM10_R&P_TEOM
2020-03-30 23:00:00,2020-03-30,23:00,Golden Helipad,E292149,20.48049,20.5,PM25_SHARP5030i,,,,17.92958,17.9,PM10_R&P_TEOM
2020-03-31 00:00:00,2020-03-30,24:00,Golden Helipad,E292149,11.8957,11.9,PM25_SHARP5030i,,,,9.397915,9.4,PM10_R&P_TEOM
2020-03-31 01:00:00,2020-03-31,01:00,Golden Helipad,E292149,17.65991,17.7,PM25_SHARP5030i,,,,15.47889,15.5,PM10_R&P_TEOM
2020-03-31 02:00:00,2020-03-31,02:00,Golden Helipad,E292149,9.939373,9.9,PM25_SHARP5030i,,,,8.284304,8.3,PM10_R&P_TEOM
2020-03-31 03:00:00,2020-03-31,03:00,Golden Helipad,E292149,10.82771,10.8,PM25_SHARP5030i,,,,12.6068,12.6,PM10_R&P_TEOM
2020-03-31 04:00:00,2020-03-31,04:00,Golden Helipad,E292149,15.11388,15.1,PM25_SHARP5030i,,,,10.375,10.4,PM10_R&P_TEOM
2020-03-31 05:00:00,2020-03-31,05:00,Golden Helipad,E292149,4.057507,4.1,PM25_SHARP5030i,,,,5.581943,5.6,PM10_R&P_TEOM
2020-03-31 06:00:00,2020-03-31,06:00,Golden Helipad,E292149,2.955466,3,PM25_SHARP5030i,,,,2.666944,2.7,PM10_R&P_TEOM
2020-03-31 07:00:00,2020-03-31,07:00,Golden Helipad,E292149,3.551716,3.6,PM25_SHARP5030i,,,,1.321666,1.3,PM10_R&P_TEOM
2020-03-31 08:00:00,2020-03-31,08:00,Golden Helipad,E292149,3.149125,3.1,PM25_SHARP5030i,,,,3.002361,3,PM10_R&P_TEOM
2020-03-31 09:00:00,2020-03-31,09:00,Golden Helipad,E292149,3.171654,3.2,PM25_SHARP5030i,,,,3.758471,3.8,PM10_R&P_TEOM
2020-03-31 10:00:00,2020-03-31,10:00,Golden Helipad,E292149,2.037957,2,PM25_SHARP5030i,,,,5.295,5.3,PM10_R&P_TEOM
2020-03-31 11:00:00,2020-03-31,11:00,Golden Helipad,E292149,1.587674,1.6,PM25_SHARP5030i,,,,3.051249,3.1,PM10_R&P_TEOM
2020-03-31 12:00:00,2020-03-31,12:00,Golden Helipad,E292149,1.412495,1.4,PM25_SHARP5030i,,,,5.653193,5.7,PM10_R&P_TEOM
2020-03-31 13:00:00,2020-03-31,13:00,Golden Helipad,E292149,1.229321,1.2,PM25_SHARP5030i,,,,5.345139,5.3,PM10_R&P_TEOM
2020-03-31 14:00:00,2020-03-31,14:00,Golden Helipad,E292149,1.184684,1.2,PM25_SHARP5030i,,,,4.901111,4.9,PM10_R&P_TEOM
2020-03-31 15:00:00,2020-03-31,15:00,Golden Helipad,E292149,1.736034,1.7,PM25_SHARP5030i,,,,12.21458,12.2,PM10_R&P_TEOM
2020-03-31 16:00:00,2020-03-31,16:00,Golden Helipad,E292149,1.991008,2,PM25_SHARP5030i,,,,8.011387,8,PM10_R&P_TEOM
2020-03-31 17:00:00,2020-03-31,17:00,Golden Helipad,E292149,1.782688,1.8,PM25_SHARP5030i,,,,4.024166,4,PM10_R&P_TEOM
2020-03-31 18:00:00,2020-03-31,18:00,Golden Helipad,E292149,1.753033,1.8,PM25_SHARP5030i,,,,4.589304,4.6,PM10_R&P_TEOM
2020-03-31 19:00:00,2020-03-31,19:00,Golden Helipad,E292149,2.353982,2.4,PM25_SHARP5030i,,,,6.305276,6.3,PM10_R&P_TEOM
2020-03-31 20:00:00,2020-03-31,20:00,Golden Helipad,E292149,2.271708,2.3,PM25_SHARP5030i,,,,4.089582,4.1,PM10_R&P_TEOM
2020-03-31 21:00:00,2020-03-31,21:00,Golden Helipad,E292149,2.354557,2.4,PM25_SHARP5030i,,,,3.344305,3.3,PM10_R&P_TEOM
2020-03-31 22:00:00,2020-03-31,22:00,Golden Helipad,E292149,2.299207,2.3,PM25_SHARP5030i,,,,3.804583,3.8,PM10_R&P_TEOM
2020-03-31 23:00:00,2020-03-31,23:00,Golden Helipad,E292149,2.175173,2.2,PM25_SHARP5030i,,,,4.313471,4.3,PM10_R&P_TEOM
2020-04-01 00:00:00,2020-03-31,24:00,Golden Helipad,E292149,2.217616,2.2,PM25_SHARP5030i,,,,3.283055,3.3,PM10_R&P_TEOM
2020-04-01 01:00:00,2020-04-01,01:00,Golden Helipad,E292149,2.22983,2.2,PM25_SHARP5030i,,,,4.471527,4.5,PM10_R&P_TEOM
2020-04-01 02:00:00,2020-04-01,02:00,Golden Helipad,E292149,2.522833,2.5,PM25_SHARP5030i,,,,3.374444,3.4,PM10_R&P_TEOM
2020-04-01 03:00:00,2020-04-01,03:00,Golden Helipad,E292149,8.34755,8.3,PM25_SHARP5030i,,,,9.890137,9.9,PM10_R&P_TEOM
2020-04-01 04:00:00,2020-04-01,04:00,Golden Helipad,E292149,3.053648,3.1,PM25_SHARP5030i,,,,6.379304,6.4,PM10_R&P_TEOM
2020-04-01 05:00:00,2020-04-01,05:00,Golden Helipad,E292149,2.871025,2.9,PM25_SHARP5030i,,,,7.052221,7.1,PM10_R&P_TEOM
2020-04-01 06:00:00,2020-04-01,06:00,Golden Helipad,E292149,2.859533,2.9,PM25_SHARP5030i,,,,5.798055,5.8,PM10_R&P_TEOM
2020-04-01 07:00:00,2020-04-01,07:00,Golden Helipad,E292149,2.65764,2.7,PM25_SHARP5030i,,,,12.51875,12.5,PM10_R&P_TEOM
2020-04-01 08:00:00,2020-04-01,08:00,Golden Helipad,E292149,3.713682,3.7,PM25_SHARP5030i,,,,5.756944,5.8,PM10_R&P_TEOM
2020-04-01 09:00:00,2020-04-01,09:00,Golden Helipad,E292149,2.871592,2.9,PM25_SHARP5030i,,,,2.658888,2.7,PM10_R&P_TEOM
2020-04-01 10:00:00,2020-04-01,10:00,Golden Helipad,E292149,2.442425,2.4,PM25_SHARP5030i,,,,5.453609,5.5,PM10_R&P_TEOM
2020-04-01 11:00:00,2020-04-01,11:00,Golden Helipad,E292149,2.077173,2.1,PM25_SHARP5030i,,,,7.237222,7.2,PM10_R&P_TEOM
2020-04-01 12:00:00,2020-04-01,12:00,Golden Helipad,E292149,4.176125,4.2,PM25_SHARP5030i,,,,6.557776,6.6,PM10_R&P_TEOM
2020-04-01 13:00:00,2020-04-01,13:00,Golden Helipad,E292149,3.321748,3.3,PM25_SHARP5030i,,,,5.819304,5.8,PM10_R&P_TEOM
2020-04-01 14:00:00,2020-04-01,14:00,Golden Helipad,E292149,2.37245,2.4,PM25_SHARP5030i,,,,5.99986,6,PM10_R&P_TEOM
2020-04-01 15:00:00,2020-04-01,15:00,Golden Helipad,E292149,1.74029,1.7,PM25_SHARP5030i,,,,5.452361,5.5,PM10_R&P_TEOM
2020-04-01 16:00:00,2020-04-01,16:00,Golden Helipad,E292149,1.236304,1.2,PM25_SHARP5030i,,,,9.295139,9.3,PM10_R&P_TEOM
2020-04-01 17:00:00,2020-04-01,17:00,Golden Helipad,E292149,2.950144,3,PM25_SHARP5030i,,,,8.024167,8,PM10_R&P_TEOM
2020-04-01 18:00:00,2020-04-01,18:00,Golden Helipad,E292149,3.551716,3.6,PM25_SHARP5030i,,,,10.06542,10.1,PM10_R&P_TEOM
2020-04-01 19:00:00,2020-04-01,19:00,Golden Helipad,E292149,2.766782,2.8,PM25_SHARP5030i,,,,11.67805,11.7,PM10_R&P_TEOM
2020-04-01 20:00:00,2020-04-01,20:00,Golden Helipad,E292149,7.019248,7,PM25_SHARP5030i,,,,6.877637,6.9,PM10_R&P_TEOM
2020-04-01 21:00:00,2020-04-01,21:00,Golden Helipad,E292149,6.11974,6.1,PM25_SHARP5030i,,,,5.560276,5.6,PM10_R&P_TEOM
2020-04-01 22:00:00,2020-04-01,22:00,Golden Helipad,E292149,3.044208,3,PM25_SHARP5030i,,,,4.223332,4.2,PM10_R&P_TEOM
2020-04-01 23:00:00,2020-04-01,23:00,Golden Helipad,E292149,3.368041,3.4,PM25_SHARP5030i,,,,4.805276,4.8,PM10_R&P_TEOM
2020-04-02 00:00:00,2020-04-01,24:00,Golden Helipad,E292149,2.579349,2.6,PM25_SHARP5030i,,,,4.044304,4,PM10_R&P_TEOM
2020-04-02 01:00:00,2020-04-02,01:00,Golden Helipad,E292149,1.502444,1.5,PM25_SHARP5030i,,,,4.484582,4.5,PM10_R&P_TEOM
2020-04-02 02:00:00,2020-04-02,02:00,Golden Helipad,E292149,1.339578,1.3,PM25_SHARP5030i,,,,3.684582,3.7,PM10_R&P_TEOM
2020-04-02 03:00:00,2020-04-02,03:00,Golden Helipad,E292149,2.114697,2.1,PM25_SHARP5030i,,,,4.884305,4.9,PM10_R&P_TEOM
2020-04-02 04:00:00,2020-04-02,04:00,Golden Helipad,E292149,2.865791,2.9,PM25_SHARP5030i,,,,5.576943,5.6,PM10_R&P_TEOM
2020-04-02 05:00:00,2020-04-02,05:00,Golden Helipad,E292149,2.429258,2.4,PM25_SHARP5030i,,,,5.180554,5.2,PM10_R&P_TEOM
2020-04-02 06:00:00,2020-04-02,06:00,Golden Helipad,E292149,1.966258,2,PM25_SHARP5030i,,,,6.626804,6.6,PM10_R&P_TEOM
2020-04-02 07:00:00,2020-04-02,07:00,Golden Helipad,E292149,2.005565,2,PM25_SHARP5030i,,,,7.690137,7.7,PM10_R&P_TEOM
2020-04-02 08:00:00,2020-04-02,08:00,Golden Helipad,E292149,2.009591,2,PM25_SHARP5030i,,,,12.51528,12.5,PM10_R&P_TEOM
2020-04-02 09:00:00,2020-04-02,09:00,Golden Helipad,E292149,1.536829,1.5,PM25_SHARP5030i,,,,5.93611,5.9,PM10_R&P_TEOM
2020-04-02 10:00:00,2020-04-02,10:00,Golden Helipad,E292149,1.900691,1.9,PM25_SHARP5030i,,,,6.994027,7,PM10_R&P_TEOM
2020-04-02 11:00:00,2020-04-02,11:00,Golden Helipad,E292149,1.819507,1.8,PM25_SHARP5030i,,,,6.393054,6.4,PM10_R&P_TEOM
2020-04-02 12:00:00,2020-04-02,12:00,Golden Helipad,E292149,2.20049,2.2,PM25_SHARP5030i,,,,9.390972,9.4,PM10_R&P_TEOM
2020-04-02 13:00:00,2020-04-02,13:00,Golden Helipad,E292149,1.763157,1.8,PM25_SHARP5030i,,,,6.577498,6.6,PM10_R&P_TEOM
2020-04-02 14:00:00,2020-04-02,14:00,Golden Helipad,E292149,1.623185,1.6,PM25_SHARP5030i,,,,6.420833,6.4,PM10_R&P_TEOM
2020-04-02 15:00:00,2020-04-02,15:00,Golden Helipad,E292149,1.764809,1.8,PM25_SHARP5030i,,,,10.03458,10,PM10_R&P_TEOM
2020-04-02 16:00:00,2020-04-02,16:00,Golden Helipad,E292149,1.79785,1.8,PM25_SHARP5030i,,,,11.22819,11.2,PM10_R&P_TEOM
2020-04-02 17:00:00,2020-04-02,17:00,Golden Helipad,E292149,2.268405,2.3,PM25_SHARP5030i,,,,10.61236,10.6,PM10_R&P_TEOM
2020-04-02 18:00:00,2020-04-02,18:00,Golden Helipad,E292149,2.95805,3,PM25_SHARP5030i,,,,11.48486,11.5,PM10_R&P_TEOM
2020-04-02 19:00:00,2020-04-02,19:00,Golden Helipad,E292149,15.54782,15.5,PM25_SHARP5030i,,,,19.50278,19.5,PM10_R&P_TEOM
2020-04-02 20:00:00,2020-04-02,20:00,Golden Helipad,E292149,29.34561,29.3,PM25_SHARP5030i,,,,38.44292,38.4,PM10_R&P_TEOM
2020-04-02 21:00:00,2020-04-02,21:00,Golden Helipad,E292149,11.55688,11.6,PM25_SHARP5030i,,,,19.60278,19.6,PM10_R&P_TEOM
2020-04-02 22:00:00,2020-04-02,22:00,Golden Helipad,E292149,2.308482,2.3,PM25_SHARP5030i,,,,8.752637,8.8,PM10_R&P_TEOM
2020-04-02 23:00:00,2020-04-02,23:00,Golden Helipad,E292149,1.793475,1.8,PM25_SHARP5030i,,,,9.494166,9.5,PM10_R&P_TEOM
2020-04-03 00:00:00,2020-04-02,24:00,Golden Helipad,E292149,2.42945,2.4,PM25_SHARP5030i,,,,7.410416,7.4,PM10_R&P_TEOM
2020-04-03 01:00:00,2020-04-03,01:00,Golden Helipad,E292149,1.921566,1.9,PM25_SHARP5030i,,,,3.254026,3.3,PM10_R&P_TEOM
2020-04-03 02:00:00,2020-04-03,02:00,Golden Helipad,E292149,1.7357,1.7,PM25_SHARP5030i,,,,3.628887,3.6,PM10_R&P_TEOM
2020-04-03 03:00:00,2020-04-03,03:00,Golden Helipad,E292149,1.906566,1.9,PM25_SHARP5030i,,,,3.506387,3.5,PM10_R&P_TEOM
2020-04-03 04:00:00,2020-04-03,04:00,Golden Helipad,E292149,2.669475,2.7,PM25_SHARP5030i,,,,2.939166,2.9,PM10_R&P_TEOM
2020-04-03 05:00:00,2020-04-03,05:00,Golden Helipad,E292149,3.618133,3.6,PM25_SHARP5030i,,,,3.58111,3.6,PM10_R&P_TEOM
2020-04-03 06:00:00,2020-04-03,06:00,Golden Helipad,E292149,1.649041,1.6,PM25_SHARP5030i,,,,1.241526,1.2,PM10_R&P_TEOM
2020-04-03 07:00:00,2020-04-03,07:00,Golden Helipad,E292149,2.06339,2.1,PM25_SHARP5030i,,,,2.390137,2.4,PM10_R&P_TEOM
2020-04-03 08:00:00,2020-04-03,08:00,Golden Helipad,E292149,1.769016,1.8,PM25_SHARP5030i,,,,0.50986,0.5,PM10_R&P_TEOM
2020-04-03 09:00:00,2020-04-03,09:00,Golden Helipad,E292149,1.555135,1.6,PM25_SHARP5030i,,,,2.821527,2.8,PM10_R&P_TEOM
2020-04-03 10:00:00,2020-04-03,10:00,Golden Helipad,E292149,2.02019,2,PM25_SHARP5030i,,,,1.830832,1.8,PM10_R&P_TEOM
2020-04-03 11:00:00,2020-04-03,11:00,Golden Helipad,E292149,1.775357,1.8,PM25_SHARP5030i,,,,2.630137,2.6,PM10_R&P_TEOM
2020-04-03 12:00:00,2020-04-03,12:00,Golden Helipad,E292149,2.218348,2.2,PM25_SHARP5030i,,,,2.569582,2.6,PM10_R&P_TEOM
2020-04-03 13:00:00,2020-04-03,13:00,Golden Helipad,E292149,1.739799,1.7,PM25_SHARP5030i,,,,6.546389,6.5,PM10_R&P_TEOM
2020-04-03 14:00:00,2020-04-03,14:00,Golden Helipad,E292149,1.7487,1.7,PM25_SHARP5030i,,,,10.91667,10.9,PM10_R&P_TEOM
2020-04-03 15:00:00,2020-04-03,15:00,Golden Helipad,E292149,1.534453,1.5,PM25_SHARP5030i,,,,5.521666,5.5,PM10_R&P_TEOM
2020-04-03 16:00:00,2020-04-03,16:00,Golden Helipad,E292149,1.701537,1.7,PM25_SHARP5030i,,,,13.29819,13.3,PM10_R&P_TEOM
2020-04-03 17:00:00,2020-04-03,17:00,Golden Helipad,E292149,1.793956,1.8,PM25_SHARP5030i,,,,10.11194,10.1,PM10_R&P_TEOM
2020-04-03 18:00:00,2020-04-03,18:00,Golden Helipad,E292149,1.997498,2,PM25_SHARP5030i,,,,9.604026,9.6,PM10_R&P_TEOM
2020-04-03 19:00:00,2020-04-03,19:00,Golden Helipad,E292149,5.135882,5.1,PM25_SHARP5030i,,,,5.131666,5.1,PM10_R&P_TEOM
2020-04-03 20:00:00,2020-04-03,20:00,Golden Helipad,E292149,9.32379,9.3,PM25_SHARP5030i,,,,5.279026,5.3,PM10_R&P_TEOM
2020-04-03 21:00:00,2020-04-03,21:00,Golden Helipad,E292149,27.23825,27.2,PM25_SHARP5030i,,,,14.51556,14.5,PM10_R&P_TEOM
2020-04-03 22:00:00,2020-04-03,22:00,Golden Helipad,E292149,22.34612,22.3,PM25_SHARP5030i,,,,14.14208,14.1,PM10_R&P_TEOM
2020-04-03 23:00:00,2020-04-03,23:00,Golden Helipad,E292149,6.158157,6.2,PM25_SHARP5030i,,,,3.772083,3.8,PM10_R&P_TEOM
2020-04-04 00:00:00,2020-04-03,24:00,Golden Helipad,E292149,10.6979,10.7,PM25_SHARP5030i,,,,7.207083,7.2,PM10_R&P_TEOM
2020-04-04 01:00:00,2020-04-04,01:00,Golden Helipad,E292149,18.22799,18.2,PM25_SHARP5030i,,,,14.39958,14.4,PM10_R&P_TEOM
2020-04-04 02:00:00,2020-04-04,02:00,Golden Helipad,E292149,8.3288,8.3,PM25_SHARP5030i,,,,5.305139,5.3,PM10_R&P_TEOM
2020-04-04 03:00:00,2020-04-04,03:00,Golden Helipad,E292149,11.23882,11.2,PM25_SHARP5030i,,,,7.99625,8,PM10_R&P_TEOM
2020-04-04 04:00:00,2020-04-04,04:00,Golden Helipad,E292149,12.02189,12,PM25_SHARP5030i,,,,7.449028,7.4,PM10_R&P_TEOM
2020-04-04 05:00:00,2020-04-04,05:00,Golden Helipad,E292149,12.41634,12.4,PM25_SHARP5030i,,,,11.77694,11.8,PM10_R&P_TEOM
2020-04-04 06:00:00,2020-04-04,06:00,Golden Helipad,E292149,9.260366,9.3,PM25_SHARP5030i,,,,9.103194,9.1,PM10_R&P_TEOM
2020-04-04 07:00:00,2020-04-04,07:00,Golden Helipad,E292149,3.12129,3.1,PM25_SHARP5030i,,,,8.459721,8.5,PM10_R&P_TEOM
2020-04-04 08:00:00,2020-04-04,08:00,Golden Helipad,E292149,2.003665,2,PM25_SHARP5030i,,,,1.967082,2,PM10_R&P_TEOM
2020-04-04 09:00:00,2020-04-04,09:00,Golden Helipad,E292149,1.284119,1.3,PM25_SHARP5030i,,,,1.045554,1,PM10_R&P_TEOM
2020-04-04 10:00:00,2020-04-04,10:00,Golden Helipad,E292149,1.093606,1.1,PM25_SHARP5030i,,,,4.810694,4.8,PM10_R&P_TEOM
2020-04-04 11:00:00,2020-04-04,11:00,Golden Helipad,E292149,0.784305,0.8,PM25_SHARP5030i,,,,1.245,1.2,PM10_R&P_TEOM
2020-04-04 12:00:00,2020-04-04,12:00,Golden Helipad,E292149,0.52661,0.5,PM25_SHARP5030i,,,,0,0,PM10_R&P_TEOM
2020-04-04 13:00:00,2020-04-04,13:00,Golden Helipad,E292149,0.424196,0.4,PM25_SHARP5030i,,,,3.209305,3.2,PM10_R&P_TEOM
2020-04-04 14:00:00,2020-04-04,14:00,Golden Helipad,E292149,0.606113,0.6,PM25_SHARP5030i,,,,4.042778,4,PM10_R&P_TEOM
2020-04-04 15:00:00,2020-04-04,15:00,Golden Helipad,E292149,0.560961,0.6,PM25_SHARP5030i,,,,5.829443,5.8,PM10_R&P_TEOM
2020-04-04 16:00:00,2020-04-04,16:00,Golden Helipad,E292149,0.509818,0.5,PM25_SHARP5030i,,,,5.364861,5.4,PM10_R&P_TEOM
2020-04-04 17:00:00,2020-04-04,17:00,Golden Helipad,E292149,0.879218,0.9,PM25_SHARP5030i,,,,5.490554,5.5,PM10_R&P_TEOM
2020-04-04 18:00:00,2020-04-04,18:00,Golden Helipad,E292149,3.215595,3.2,PM25_SHARP5030i,,,,7.3975,7.4,PM10_R&P_TEOM
2020-04-04 19:00:00,2020-04-04,19:00,Golden Helipad,E292149,7.169582,7.2,PM25_SHARP5030i,,,,27.25833,27.3,PM10_R&P_TEOM
2020-04-04 20:00:00,2020-04-04,20:00,Golden Helipad,E292149,24.68208,24.7,PM25_SHARP5030i,,,,27.22028,27.2,PM10_R&P_TEOM
2020-04-04 21:00:00,2020-04-04,21:00,Golden Helipad,E292149,10.62459,10.6,PM25_SHARP5030i,,,,12.37181,12.4,PM10_R&P_TEOM
2020-04-04 22:00:00,2020-04-04,22:00,Golden Helipad,E292149,11.26083,11.3,PM25_SHARP5030i,,,,24.74417,24.7,PM10_R&P_TEOM
2020-04-04 23:00:00,2020-04-04,23:00,Golden Helipad,E292149,6.6847,6.7,PM25_SHARP5030i,,,,10.21056,10.2,PM10_R&P_TEOM
2020-04-05 00:00:00,2020-04-04,24:00,Golden Helipad,E292149,5.630533,5.6,PM25_SHARP5030i,,,,12.25097,12.3,PM10_R&P_TEOM
2020-04-05 01:00:00,2020-04-05,01:00,Golden Helipad,E292149,4.390364,4.4,PM25_SHARP5030i,,,,9.33361,9.3,PM10_R&P_TEOM
2020-04-05 02:00:00,2020-04-05,02:00,Golden Helipad,E292149,2.143224,2.1,PM25_SHARP5030i,,,,6.467082,6.5,PM10_R&P_TEOM
2020-04-05 03:00:00,2020-04-05,03:00,Golden Helipad,E292149,1.672865,1.7,PM25_SHARP5030i,,,,5.383471,5.4,PM10_R&P_TEOM
2020-04-05 04:00:00,2020-04-05,04:00,Golden Helipad,E292149,1.969558,2,PM25_SHARP5030i,,,,9.180276,9.2,PM10_R&P_TEOM
2020-04-05 05:00:00,2020-04-05,05:00,Golden Helipad,E292149,2.400808,2.4,PM25_SHARP5030i,,,,19.49722,19.5,PM10_R&P_TEOM
2020-04-05 06:00:00,2020-04-05,06:00,Golden Helipad,E292149,6.780866,6.8,PM25_SHARP5030i,,,,27.76861,27.8,PM10_R&P_TEOM
2020-04-05 07:00:00,2020-04-05,07:00,Golden Helipad,E292149,3.981441,4,PM25_SHARP5030i,,,,23.26389,23.3,PM10_R&P_TEOM
2020-04-05 08:00:00,2020-04-05,08:00,Golden Helipad,E292149,2.097765,2.1,PM25_SHARP5030i,,,,14.37861,14.4,PM10_R&P_TEOM
2020-04-05 09:00:00,2020-04-05,09:00,Golden Helipad,E292149,1.234709,1.2,PM25_SHARP5030i,,,,6.538332,6.5,PM10_R&P_TEOM
2020-04-05 10:00:00,2020-04-05,10:00,Golden Helipad,E292149,1.088665,1.1,PM25_SHARP5030i,,,,3.986387,4,PM10_R&P_TEOM
2020-04-05 11:00:00,2020-04-05,11:00,Golden Helipad,E292149,1.01908,1,PM25_SHARP5030i,,,,3.509166,3.5,PM10_R&P_TEOM
2020-04-05 12:00:00,2020-04-05,12:00,Golden Helipad,E292149,0.873102,0.9,PM25_SHARP5030i,,,,3.727777,3.7,PM10_R&P_TEOM
2020-04-05 13:00:00,2020-04-05,13:00,Golden Helipad,E292149,0.886004,0.9,PM25_SHARP5030i,,,,4.959444,5,PM10_R&P_TEOM
2020-04-05 14:00:00,2020-04-05,14:00,Golden Helipad,E292149,0.881569,0.9,PM25_SHARP5030i,,,,6.172222,6.2,PM10_R&P_TEOM
2020-04-05 15:00:00,2020-04-05,15:00,Golden Helipad,E292149,1.765843,1.8,PM25_SHARP5030i,,,,9.629027,9.6,PM10_R&P_TEOM
2020-04-05 16:00:00,2020-04-05,16:00,Golden Helipad,E292149,1.793295,1.8,PM25_SHARP5030i,,,,11.89833,11.9,PM10_R&P_TEOM
2020-04-05 17:00:00,2020-04-05,17:00,Golden Helipad,E292149,2.39877,2.4,PM25_SHARP5030i,,,,9.28722,9.3,PM10_R&P_TEOM
2020-04-05 18:00:00,2020-04-05,18:00,Golden Helipad,E292149,3.050065,3.1,PM25_SHARP5030i,,,,9.8225,9.8,PM10_R&P_TEOM
2020-04-05 19:00:00,2020-04-05,19:00,Golden Helipad,E292149,10.20219,10.2,PM25_SHARP5030i,,,,18.02403,18,PM10_R&P_TEOM
2020-04-05 20:00:00,2020-04-05,20:00,Golden Helipad,E292149,20.74047,20.7,PM25_SHARP5030i,,,,34.35778,34.4,PM10_R&P_TEOM
2020-04-05 21:00:00,2020-04-05,21:00,Golden Helipad,E292149,4.153873,4.2,PM25_SHARP5030i,,,,12.66444,12.7,PM10_R&P_TEOM
2020-04-05 22:00:00,2020-04-05,22:00,Golden Helipad,E292149,5.834433,5.8,PM25_SHARP5030i,,,,11.47972,11.5,PM10_R&P_TEOM
2020-04-05 23:00:00,2020-04-05,23:00,Golden Helipad,E292149,22.55452,22.6,PM25_SHARP5030i,,,,27.12597,27.1,PM10_R&P_TEOM
2020-04-06 00:00:00,2020-04-05,24:00,Golden Helipad,E292149,5.056591,5.1,PM25_SHARP5030i,,,,14.17153,14.2,PM10_R&P_TEOM
2020-04-06 01:00:00,2020-04-06,01:00,Golden Helipad,E292149,4.514338,4.5,PM25_SHARP5030i,,,,12.86541,12.9,PM10_R&P_TEOM
2020-04-06 02:00:00,2020-04-06,02:00,Golden Helipad,E292149,1.903782,1.9,PM25_SHARP5030i,,,,6.963055,7,PM10_R&P_TEOM
2020-04-06 03:00:00,2020-04-06,03:00,Golden Helipad,E292149,2.564457,2.6,PM25_SHARP5030i,,,,11.79472,11.8,PM10_R&P_TEOM
2020-04-06 04:00:00,2020-04-06,04:00,Golden Helipad,E292149,10.75338,10.8,PM25_SHARP5030i,,,,23.4993,23.5,PM10_R&P_TEOM
2020-04-06 05:00:00,2020-04-06,05:00,Golden Helipad,E292149,18.17152,18.2,PM25_SHARP5030i,,,,32.14625,32.1,PM10_R&P_TEOM
2020-04-06 06:00:00,2020-04-06,06:00,Golden Helipad,E292149,16.84393,16.8,PM25_SHARP5030i,,,,30.45014,30.5,PM10_R&P_TEOM
2020-04-06 07:00:00,2020-04-06,07:00,Golden Helipad,E292149,16.96548,17,PM25_SHARP5030i,,,,45.97167,46,PM10_R&P_TEOM
2020-04-06 08:00:00,2020-04-06,08:00,Golden Helipad,E292149,2.544694,2.5,PM25_SHARP5030i,,,,15.16986,15.2,PM10_R&P_TEOM
2020-04-06 09:00:00,2020-04-06,09:00,Golden Helipad,E292149,1.584671,1.6,PM25_SHARP5030i,,,,12.65111,12.7,PM10_R&P_TEOM
2020-04-06 10:00:00,2020-04-06,10:00,Golden Helipad,E292149,0.931141,0.9,PM25_SHARP5030i,,,,2.399861,2.4,PM10_R&P_TEOM
2020-04-06 11:00:00,2020-04-06,11:00,Golden Helipad,E292149,0.962486,1,PM25_SHARP5030i,,,,7.01125,7,PM10_R&P_TEOM
2020-04-06 12:00:00,2020-04-06,12:00,Golden Helipad,E292149,0.955491,1,PM25_SHARP5030i,,,,8.962916,9,PM10_R&P_TEOM
2020-04-06 13:00:00,2020-04-06,13:00,Golden Helipad,E292149,1.027119,1,PM25_SHARP5030i,,,,8.854582,8.9,PM10_R&P_TEOM
2020-04-06 14:00:00,2020-04-06,14:00,Golden Helipad,E292149,1.326311,1.3,PM25_SHARP5030i,,,,12.55778,12.6,PM10_R&P_TEOM
